symbol,entry_date,exit_date,entry_price,exit_price,position_size,position_size_pct,pnl,return_pct,commission,exit_reason,volatility
HYPE,2025-03-30 13:23:03.430,2025-03-30 14:23:03.430,12.573,12.44727,3.876822899950937,0.9748658864216627,-0.48743294321083436,-0.010000000000000063,0.0482558613778723,stop_loss,0.0034043458602622204
HYPE,2025-03-31 00:53:03.430,2025-03-31 02:08:03.430,12.501,12.37599,3.854738327103338,0.9637616765423764,-0.48188083827118683,-0.00999999999999997,0.04770620298884764,stop_loss,0.0029687541978990605
HYPE,2025-03-31 07:48:03.430,2025-03-31 09:03:03.430,12.315,12.499724999999998,4.031267430279989,0.9929011680779612,0.7446758760584649,0.014999999999999878,0.05038973427995653,take_profit,0.004251564254773025
HYPE,2025-03-31 23:58:03.430,2025-04-01 02:18:03.430,13.085,12.95415,3.687551126289026,0.9650321297498381,-0.48251606487492116,-0.010000000000000044,0.04776909042261698,stop_loss,0.003045254799167329
HYPE,2025-04-01 08:18:03.430,2025-04-01 08:43:03.430,13.515,13.717725,3.6781725255103037,0.9942100336454351,0.7456575252340732,0.014999999999999939,0.050456159207505825,take_profit,0.00524905614419682
HYPE,2025-04-01 15:28:03.430,2025-04-01 17:38:03.430,13.445,13.310550000000001,3.593545026770041,0.9663042576984641,-0.4831521288492295,-0.009999999999999946,0.04783206075607397,stop_loss,0.006915422885572151
HYPE,2025-04-01 21:18:03.430,2025-04-01 22:03:03.430,13.407,13.27293,3.7126897314468024,0.9955206245901457,-0.49776031229507084,-0.00999999999999996,0.049278270917212215,stop_loss,0.006046384584823203
HYPE,2025-04-01 23:08:03.430,2025-04-01 23:53:03.430,13.089,13.285335,3.6059213514277477,0.9439580913767558,0.707968568532565,0.01499999999999996,0.04790587313737036,take_profit,0.0051887029498969605
HYPE,2025-04-03 02:08:03.430,2025-04-03 02:43:03.430,12.34,12.2166,4.035001694013615,0.9958384180825601,-0.4979192090412808,-0.010000000000000014,0.04929400169508673,stop_loss,0.007377626164175895
HYPE,2025-04-03 03:03:03.430,2025-04-03 03:08:03.430,11.815,11.992224999999998,4.1642730278293625,0.9840177164760783,0.7380132873570512,0.014999999999999847,0.049938899111160964,take_profit,0.013316405698970272
HYPE,2025-04-03 07:43:03.430,2025-04-03 08:43:03.430,12.357,12.542354999999999,3.86986332219514,0.9563980214473068,0.7172985160854782,0.014999999999999961,0.04853719958845082,take_profit,0.006263660109813964
HYPE,2025-04-03 15:43:03.430,2025-04-03 16:13:03.430,11.189,11.356834999999998,4.508723084500152,1.008962051849444,0.7567215388870757,0.014999999999999857,0.051204824131359274,take_profit,0.008088040307610705
HYPE,2025-04-04 15:43:03.430,2025-04-04 15:58:03.430,11.118,11.28477,4.595846421884675,1.0219324103702763,0.7664493077777056,0.014999999999999968,0.051863069826291526,take_profit,0.011545107853652701
HYPE,2025-04-04 19:38:03.430,2025-04-04 20:43:03.430,11.445,11.616674999999999,4.339224616438192,0.9932485147027021,0.7449363860270208,0.014999999999999883,0.05040736212116213,take_profit,0.005993027343187259
HYPE,2025-04-05 02:03:03.430,2025-04-05 02:23:03.430,12.173,12.355595,4.130045921580325,1.0055009800679457,0.754125735050956,0.014999999999999934,0.05102917473844826,take_profit,0.008413819224630035
HYPE,2025-04-05 03:58:03.430,2025-04-05 04:58:03.430,11.886,12.064289999999998,4.281947622340649,1.0179045887828189,0.7634284415871089,0.014999999999999895,0.05165865788072806,take_profit,0.006393187995784155
HYPE,2025-04-05 17:53:03.430,2025-04-05 21:43:03.430,11.463,11.634944999999998,4.683979087226903,1.0738490455376397,0.8053867841532257,0.014999999999999925,0.05449783906103521,take_profit,0.0024657377143184646
HYPE,2025-04-06 12:28:03.430,2025-04-06 14:28:03.430,11.498,11.383019999999998,4.7297509831943945,1.087653536095383,-0.543826768047696,-0.010000000000000083,0.053838850036721446,stop_loss,0.003777933368341215
HYPE,2025-04-06 22:23:03.430,2025-04-06 22:48:03.430,10.434,10.329659999999999,5.150196376541005,1.0747429798565769,-0.5373714899282912,-0.010000000000000052,0.05319977750290055,stop_loss,0.010023509975854621
HYPE,2025-04-07 04:23:03.430,2025-04-07 04:28:03.430,9.8378,9.985366999999998,5.397475417325933,1.0619856732113813,0.7964892549085287,0.014999999999999864,0.05389577291547759,take_profit,0.015113473879661459
HYPE,2025-04-08 10:08:03.430,2025-04-08 12:38:03.430,11.856,11.73744,4.352975501563569,1.0321775509307536,-0.5160887754653787,-0.010000000000000037,0.0510927887710723,stop_loss,0.006271796602542439
HYPE,2025-04-08 12:48:03.430,2025-04-08 13:23:03.430,11.791,11.967865,4.327116158667105,1.020420532536877,0.7653153994026549,0.014999999999999947,0.0517863420262465,take_profit,0.005716282320055889
HYPE,2025-04-09 01:43:03.430,2025-04-09 04:03:03.430,11.078,11.244169999999999,4.858743756092718,1.0765032665999026,0.8073774499499233,0.014999999999999934,0.054632540779945046,take_profit,0.004604872251931082
HYPE,2025-04-09 15:43:03.430,2025-04-09 15:53:03.430,12.035,12.215525,4.529879009420582,1.0903418775675342,0.8177564081756478,0.01499999999999995,0.055334850286552356,take_profit,0.012859448958931862
HYPE,2025-04-10 04:48:03.430,2025-04-10 05:03:03.430,13.412,13.61318,4.117053332668306,1.1043583859549464,0.8282687894662057,0.014999999999999927,0.056046188087213525,take_profit,0.010696370610799616
HYPE,2025-04-10 07:48:03.430,2025-04-10 08:48:03.430,13.273,13.472094999999998,4.043399887244126,1.0733609340678256,0.8050207005508613,0.014999999999999852,0.054473067403942144,take_profit,0.00981702938919014
HYPE,2025-04-10 17:58:03.430,2025-04-10 18:23:03.430,13.619,13.823284999999998,3.9892857265961257,1.0866016462102528,0.8149512346576844,0.014999999999999904,0.05514503354517032,take_profit,0.011004226789097807
HYPE,2025-04-11 03:58:03.430,2025-04-11 04:33:03.430,14.16,14.0184,3.8842008914812522,1.1000056924674906,-0.5500028462337468,-0.010000000000000028,0.054450281777140785,stop_loss,0.007597847474100962
HYPE,2025-04-11 09:58:03.430,2025-04-11 10:53:03.430,15.005,15.230075,3.623712354639918,1.0874760776274395,0.8156070582205744,0.014999999999999904,0.05518941093959255,take_profit,0.004730785310361517
HYPE,2025-04-12 04:13:03.430,2025-04-12 04:53:03.430,15.516,15.36084,3.547598964462594,1.1008909106520322,-0.5504454553260175,-0.010000000000000026,0.05449410007727559,stop_loss,0.004463996894610871
HYPE,2025-04-12 15:33:03.430,2025-04-12 16:08:03.430,15.493,15.33807,3.6602869907527267,1.1341765269546398,-0.5670882634773208,-0.010000000000000016,0.056141738084254676,stop_loss,0.0038909669375295788
HYPE,2025-04-12 16:53:03.430,2025-04-12 17:13:03.430,15.367,15.597505,3.4991617589769426,1.0754323750039736,0.8065742812529769,0.01499999999999994,0.05457819303145166,take_profit,0.005054415623521341
HYPE,2025-04-13 08:33:03.430,2025-04-13 09:28:03.430,16.007,16.247105,3.4006954455048684,1.0886986399239287,0.8165239799429457,0.014999999999999986,0.055251455976139376,take_profit,0.004460615030422639
HYPE,2025-04-13 12:33:03.430,2025-04-13 12:58:03.430,15.947,16.186204999999998,3.45559840149047,1.1021285541713703,0.8265964156285222,0.014999999999999899,0.05593302412419704,take_profit,0.004716589957291593
HYPE,2025-04-13 18:28:03.430,2025-04-13 18:53:03.430,15.523,15.36777,3.5937774157169677,1.1157241364834898,-0.5578620682417432,-0.009999999999999969,0.055228344755932746,stop_loss,0.0061155225409836485
HYPE,2025-04-14 00:08:03.430,2025-04-14 00:13:03.430,15.379,15.609684999999999,3.586109242170735,1.1030154807068746,0.8272616105301537,0.01499999999999996,0.05597803564587389,take_profit,0.012148600905997361
HYPE,2025-04-14 01:48:03.430,2025-04-14 02:23:03.430,15.011,15.236164999999998,3.7193458261375136,1.1166220039230044,0.8374665029422486,0.014999999999999916,0.05666856669909247,take_profit,0.00882863865250565
HYPE,2025-04-14 06:03:03.430,2025-04-14 06:18:03.430,15.319,15.548784999999999,3.6895240348844487,1.1303963738078975,0.8477972803559153,0.014999999999999862,0.05736761597075079,take_profit,0.005847953216374256
HYPE,2025-04-15 02:48:03.430,2025-04-15 03:33:03.430,15.6,15.833999999999998,3.8221904664889914,1.1925234255445654,0.8943925691584171,0.014999999999999885,0.06052056384638668,take_profit,0.003549245785270652
HYPE,2025-04-15 10:18:03.430,2025-04-15 11:28:03.430,16.112,16.353679999999997,3.596857409765266,1.1590513317227593,0.8692884987920652,0.014999999999999927,0.05882185508493003,take_profit,0.003305785123967031
HYPE,2025-04-15 15:38:03.430,2025-04-15 17:43:03.430,15.967,16.206505,3.829001289489103,1.2227532717854501,0.9170649538390853,0.014999999999999961,0.062054728543111594,take_profit,0.005420556895236916
HYPE,2025-04-16 00:53:03.430,2025-04-16 01:38:03.430,15.139,15.366084999999998,4.090336047649259,1.2384719485072426,0.9288539613804274,0.014999999999999927,0.06285245138674257,take_profit,0.002854030501089349
